,,,TUE 1 JUL 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Week,Week Day,Date,Vehicle No.,Actual arrival time,Time on bay,Time of Departure,Actual departure time,Haulier,Customer Depot,Search,Ferry Time,Driver,Vehicle,Trailer,Trailer number,Vehicle Type,Pallet Type,ANW,ASH,MORAN,GRA,BAL,CRA,DUN,Crate Collect,Returns Collect,COST,SPECIAL / CANCELLED,BOOKING REF,LOAD NOTES,Booking Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,70,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,70,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,70,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,71,,,,,,TOTAL,,,,,,,,,0,0,0,0,0,0,0,0,0,£0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,71,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,71,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,71,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,71,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,71,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,71,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,71,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,71,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,71,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,71,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,72,,,12:00,,MORAN,TOTAL,SAINSBURY'S SHERBURN IN ELMET|SAINSBURY'S SHERBURN IN ELMET|SAINSBURY'S SHERBURN IN ELMET|ALDI DARLINGTON,,,,,,DD,,0,0,31,0,0,0,0,0,0,£0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,72,,,12:00,,MORAN,SAINSBURY'S SHERBURN IN ELMET,SAINSBURY'S SHERBURN IN ELMET|SAINSBURY'S SHERBURN IN ELMET|SAINSBURY'S SHERBURN IN ELMET|ALDI DARLINGTON,,,,,,DD,STD,,,9,,,,,,,,,Y20891,,2:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,72,,,12:00,,MORAN,SAINSBURY'S SHERBURN IN ELMET,SAINSBURY'S SHERBURN IN ELMET|SAINSBURY'S SHERBURN IN ELMET|SAINSBURY'S SHERBURN IN ELMET|ALDI DARLINGTON,,,,,,DD,STD,,,3,,,,,,,,,,NI CROSS DOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,72,,,12:00,,MORAN,SAINSBURY'S SHERBURN IN ELMET,SAINSBURY'S SHERBURN IN ELMET|SAINSBURY'S SHERBURN IN ELMET|SAINSBURY'S SHERBURN IN ELMET|ALDI DARLINGTON,,,,,,DD,STD,,,8,,,,,,,,,,PFM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,72,,,12:00,,MORAN,ALDI DARLINGTON,SAINSBURY'S SHERBURN IN ELMET|SAINSBURY'S SHERBURN IN ELMET|SAINSBURY'S SHERBURN IN ELMET|ALDI DARLINGTON,,,,,,DD,EUR,,,11,,,,,,,,,,ON HEADBOARD / PFM,6:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,72,,,12:00,,MORAN,,SAINSBURY'S SHERBURN IN ELMET|SAINSBURY'S SHERBURN IN ELMET|SAINSBURY'S SHERBURN IN ELMET|ALDI DARLINGTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,72,,,12:00,,MORAN,,SAINSBURY'S SHERBURN IN ELMET|SAINSBURY'S SHERBURN IN ELMET|SAINSBURY'S SHERBURN IN ELMET|ALDI DARLINGTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,72,,,12:00,,MORAN,,SAINSBURY'S SHERBURN IN ELMET|SAINSBURY'S SHERBURN IN ELMET|SAINSBURY'S SHERBURN IN ELMET|ALDI DARLINGTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,72,,,12:00,,MORAN,,SAINSBURY'S SHERBURN IN ELMET|SAINSBURY'S SHERBURN IN ELMET|SAINSBURY'S SHERBURN IN ELMET|ALDI DARLINGTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,72,,,12:00,,MORAN,,SAINSBURY'S SHERBURN IN ELMET|SAINSBURY'S SHERBURN IN ELMET|SAINSBURY'S SHERBURN IN ELMET|ALDI DARLINGTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,72,,,12:00,,MORAN,,SAINSBURY'S SHERBURN IN ELMET|SAINSBURY'S SHERBURN IN ELMET|SAINSBURY'S SHERBURN IN ELMET|ALDI DARLINGTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,73,,,12:30,,MORAN,TOTAL,TESCO SNODLAND (175)|TESCO SNODLAND (175)|Noon Southall Stock Collection,,,,,,DD,,0,0,35,0,0,0,0,0,0,£0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,73,,,12:30,,MORAN,TESCO SNODLAND (175),TESCO SNODLAND (175)|TESCO SNODLAND (175)|Noon Southall Stock Collection,,,,,,DD,STD,,,13,,,,,,,,,SN5093193131,,5:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,73,,,12:30,,MORAN,TESCO SNODLAND (175),TESCO SNODLAND (175)|TESCO SNODLAND (175)|Noon Southall Stock Collection,,,,,,DD,STD,,,22,,,,,,,,,,NI CROSS DOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,73,,,12:30,,MORAN,Noon Southall Stock Collection,TESCO SNODLAND (175)|TESCO SNODLAND (175)|Noon Southall Stock Collection,,,,,,DD,,,,MULTIPLE DELIVERY,,,,,,,,,WMLMOR14-2200,,10:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,73,,,12:30,,MORAN,,TESCO SNODLAND (175)|TESCO SNODLAND (175)|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,73,,,12:30,,MORAN,,TESCO SNODLAND (175)|TESCO SNODLAND (175)|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,73,,,12:30,,MORAN,,TESCO SNODLAND (175)|TESCO SNODLAND (175)|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,73,,,12:30,,MORAN,,TESCO SNODLAND (175)|TESCO SNODLAND (175)|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,73,,,12:30,,MORAN,,TESCO SNODLAND (175)|TESCO SNODLAND (175)|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,73,,,12:30,,MORAN,,TESCO SNODLAND (175)|TESCO SNODLAND (175)|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,73,,,12:30,,MORAN,,TESCO SNODLAND (175)|TESCO SNODLAND (175)|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,74,,,12:30,,MP WEAVER,TOTAL,SAINSBURY'S HAYDOCK|SAINSBURY'S HAYDOCK|SAINSBURY'S HAYDOCK|Hyde Stock Collection|Culina J27 M1,,,,,,DD,,0,0,34,0,0,0,0,0,0,£0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,74,,,12:30,,MP WEAVER,SAINSBURY'S HAYDOCK,SAINSBURY'S HAYDOCK|SAINSBURY'S HAYDOCK|SAINSBURY'S HAYDOCK|Hyde Stock Collection|Culina J27 M1,,,,,,DD,STD,,,5,,,,,,,,,KB0023,,2:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,74,,,12:30,,MP WEAVER,SAINSBURY'S HAYDOCK,SAINSBURY'S HAYDOCK|SAINSBURY'S HAYDOCK|SAINSBURY'S HAYDOCK|Hyde Stock Collection|Culina J27 M1,,,,,,DD,STD,,,12,,,,,,,,,,NI CROSS DOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,74,,,12:30,,MP WEAVER,SAINSBURY'S HAYDOCK,SAINSBURY'S HAYDOCK|SAINSBURY'S HAYDOCK|SAINSBURY'S HAYDOCK|Hyde Stock Collection|Culina J27 M1,,,,,,DD,STD,,,17,,,,,,,,,,PFM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,74,,,12:30,,MP WEAVER,Hyde Stock Collection,SAINSBURY'S HAYDOCK|SAINSBURY'S HAYDOCK|SAINSBURY'S HAYDOCK|Hyde Stock Collection|Culina J27 M1,,,,,,DD,,,,MULTIPLE DELIVERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,74,,,12:30,,MP WEAVER,Culina J27 M1,SAINSBURY'S HAYDOCK|SAINSBURY'S HAYDOCK|SAINSBURY'S HAYDOCK|Hyde Stock Collection|Culina J27 M1,,,,,,DD,,,,MULTIPLE DELIVERY,,,,,,,,,270829,,6:20:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,74,,,12:30,,MP WEAVER,,SAINSBURY'S HAYDOCK|SAINSBURY'S HAYDOCK|SAINSBURY'S HAYDOCK|Hyde Stock Collection|Culina J27 M1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,74,,,12:30,,MP WEAVER,,SAINSBURY'S HAYDOCK|SAINSBURY'S HAYDOCK|SAINSBURY'S HAYDOCK|Hyde Stock Collection|Culina J27 M1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,74,,,12:30,,MP WEAVER,,SAINSBURY'S HAYDOCK|SAINSBURY'S HAYDOCK|SAINSBURY'S HAYDOCK|Hyde Stock Collection|Culina J27 M1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,74,,,12:30,,MP WEAVER,,SAINSBURY'S HAYDOCK|SAINSBURY'S HAYDOCK|SAINSBURY'S HAYDOCK|Hyde Stock Collection|Culina J27 M1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,74,,,12:30,,MP WEAVER,,SAINSBURY'S HAYDOCK|SAINSBURY'S HAYDOCK|SAINSBURY'S HAYDOCK|Hyde Stock Collection|Culina J27 M1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,75,,,12:30,,MORAN,TOTAL,TESCO SOUTHAMPTON (235)|TESCO SOUTHAMPTON (235)|Noon Southall Stock Collection,,,,,,DD,,0,0,23,0,0,0,0,0,0,£0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,75,,,12:30,,MORAN,TESCO SOUTHAMPTON (235),TESCO SOUTHAMPTON (235)|TESCO SOUTHAMPTON (235)|Noon Southall Stock Collection,,,,,,DD,STD,,,18,,,,,,,,,SO5093195848,,5:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,75,,,12:30,,MORAN,TESCO SOUTHAMPTON (235),TESCO SOUTHAMPTON (235)|TESCO SOUTHAMPTON (235)|Noon Southall Stock Collection,,,,,,DD,STD,,,5,,,,,,,,,,NI CROSS DOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,75,,,12:30,,MORAN,Noon Southall Stock Collection,TESCO SOUTHAMPTON (235)|TESCO SOUTHAMPTON (235)|Noon Southall Stock Collection,,,,,,DD,,,,MULTIPLE DELIVERY,,,,,,,,,WMLMOR13-2100,,9:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,75,,,12:30,,MORAN,,TESCO SOUTHAMPTON (235)|TESCO SOUTHAMPTON (235)|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,75,,,12:30,,MORAN,,TESCO SOUTHAMPTON (235)|TESCO SOUTHAMPTON (235)|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,75,,,12:30,,MORAN,,TESCO SOUTHAMPTON (235)|TESCO SOUTHAMPTON (235)|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,75,,,12:30,,MORAN,,TESCO SOUTHAMPTON (235)|TESCO SOUTHAMPTON (235)|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,75,,,12:30,,MORAN,,TESCO SOUTHAMPTON (235)|TESCO SOUTHAMPTON (235)|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,75,,,12:30,,MORAN,,TESCO SOUTHAMPTON (235)|TESCO SOUTHAMPTON (235)|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,75,,,12:30,,MORAN,,TESCO SOUTHAMPTON (235)|TESCO SOUTHAMPTON (235)|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,76,,,13:00,,MORAN,TOTAL,TESCO DAGENHAM (135)|TESCO DAGENHAM (135)|Noon Southall Stock Collection,,,,,,SD,,0,0,26,0,0,0,0,0,0,£0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,76,,,13:00,,MORAN,TESCO DAGENHAM (135),TESCO DAGENHAM (135)|TESCO DAGENHAM (135)|Noon Southall Stock Collection,,,,,,SD,STD,,,9,,,,,,,,,RM5093198880,,5:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,76,,,13:00,,MORAN,TESCO DAGENHAM (135),TESCO DAGENHAM (135)|TESCO DAGENHAM (135)|Noon Southall Stock Collection,,,,,,SD,STD,,,17,,,,,,,,,,NI CROSS DOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,76,,,13:00,,MORAN,Noon Southall Stock Collection,TESCO DAGENHAM (135)|TESCO DAGENHAM (135)|Noon Southall Stock Collection,,,,,,SD,,,,MULTIPLE DELIVERY,,,,,,,,,WMLMOR12-2000,,8:30:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,76,,,13:00,,MORAN,,TESCO DAGENHAM (135)|TESCO DAGENHAM (135)|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,76,,,13:00,,MORAN,,TESCO DAGENHAM (135)|TESCO DAGENHAM (135)|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,76,,,13:00,,MORAN,,TESCO DAGENHAM (135)|TESCO DAGENHAM (135)|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,76,,,13:00,,MORAN,,TESCO DAGENHAM (135)|TESCO DAGENHAM (135)|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,76,,,13:00,,MORAN,,TESCO DAGENHAM (135)|TESCO DAGENHAM (135)|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,76,,,13:00,,MORAN,,TESCO DAGENHAM (135)|TESCO DAGENHAM (135)|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,76,,,13:00,,MORAN,,TESCO DAGENHAM (135)|TESCO DAGENHAM (135)|Noon Southall Stock Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,77,,,13:00,,MP WEAVER,TOTAL,TESCO WIDNES (875)|TESCO WIDNES (875)|Hyde Stock Collection|Culina J27 M1,,,,,,DD,,0,0,19,0,0,0,0,0,0,£0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,77,,,13:00,,MP WEAVER,TESCO WIDNES (875),TESCO WIDNES (875)|TESCO WIDNES (875)|Hyde Stock Collection|Culina J27 M1,,,,,,DD,STD,,,11,,,,,,,,,WN5093196706,,4:30:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
